@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.42431,0.24232,p
0.30095,0.45656,n
0.92694,0.26362,p
0.22613,0.12811,n
0.21939,0.48108,n
0.27150,0.50811,n
0.70039,0.40210,p
0.89809,0.48123,n
0.86931,0.39057,p
0.25501,0.56141,n
0.24135,0.43286,n
0.14338,0.72101,p
0.22217,0.55317,n
0.38691,0.59369,n
0.27502,0.42711,n
0.29220,0.64749,n
0.18472,0.35530,p
0.37568,0.34695,n
0.44697,0.55072,n
0.62835,0.63897,p
0.15533,0.63543,n
0.59682,0.47446,n
0.02595,0.29797,p
0.94822,0.80756,p
0.27212,0.44600,n
0.88455,0.54965,p
0.34100,0.33472,n
0.33441,0.68938,p
0.44359,0.40144,p
0.41454,0.64470,n
0.12050,0.40294,p
0.35662,0.55616,p
0.40111,0.43859,n
0.08426,0.54223,n
0.12936,0.43122,n
0.25274,0.47430,n
0.48815,0.20223,p
0.27644,0.41800,n
0.51301,0.47656,n
0.31826,0.48730,n
0.16947,0.40942,p
0.57030,0.45690,n
0.52539,0.66741,p
0.64654,0.34397,p
0.43777,0.68008,n
0.57503,0.72825,p
0.20669,0.55465,n
0.24850,0.57938,n
0.17222,0.74498,p
0.13139,0.91960,n
0.34614,0.47821,n
0.34080,0.36306,n
0.17238,0.49453,n
0.14199,0.38042,n
0.15500,0.17192,p
0.16134,0.46567,n
0.81243,0.42108,p
0.13644,0.55587,n
0.84599,0.80818,p
0.94514,0.93438,p
0.03222,0.15968,p
0.90040,0.95350,p
0.48752,0.86301,p
0.16945,0.08944,p
0.22456,0.45533,n
0.86330,0.20685,n
0.25862,0.70242,p
0.18645,0.79603,n
0.95155,0.65638,p
0.84207,0.17447,p
0.35555,0.10120,p
0.24742,0.48653,n
0.38609,0.15473,p
0.19048,0.47566,n
0.47127,0.62540,n
0.30901,0.57906,n
0.06281,0.35616,p
0.56082,0.46237,n
0.16515,0.36866,n
0.36195,0.68730,n
0.84018,0.57759,p
0.18432,0.37432,n
0.99744,0.82408,n
0.05074,0.09050,p
0.47543,0.57269,p
0.80269,0.70490,p
0.19831,0.59910,n
0.81328,0.96463,p
0.37996,0.65934,n
0.52311,0.37522,n
0.05710,0.37223,p
0.68129,0.49232,p
0.25551,0.38038,n
0.24263,0.43578,n
0.14948,0.13779,p
0.20030,0.49104,n
0.82122,0.04724,p
0.50049,0.34852,n
0.58317,0.00258,p
0.62774,0.79231,p
0.41920,0.60882,n
0.20867,0.04297,p
0.51546,0.45836,n
0.68844,0.82683,n
0.12922,0.61217,n
0.10150,0.11659,p
0.16559,0.48800,p
0.32511,0.27897,p
0.29746,0.95530,n
0.26496,0.89293,p
0.51658,0.54601,n
0.37180,0.15877,p
0.66381,0.53415,p
0.74624,0.03522,p
0.94812,0.58921,p
0.26857,0.58231,n
0.30617,0.31052,p
0.24457,0.40036,n
0.10821,0.47964,n
0.39498,0.54025,p
0.52710,0.41823,n
0.56486,0.50497,n
0.08012,0.62785,p
0.82418,0.03763,p
0.27715,0.39215,n
0.16462,0.58746,n
0.26641,0.58296,n
0.77976,0.74976,p
0.05597,0.60389,p
0.32727,0.55375,n
0.10648,0.04632,p
0.39252,0.78223,p
0.26223,0.44879,n
0.48527,0.65702,p
0.95789,0.92634,p
0.92595,0.16112,p
0.44818,0.75457,p
0.20054,0.52460,n
0.34780,0.24204,p
0.04430,0.44123,p
0.51817,0.35054,p
0.81960,0.89552,p
0.93672,0.13156,p
0.41281,0.69895,p
0.53142,0.40539,p
0.16400,0.28085,p
0.42396,0.44004,n
0.13242,0.46404,n
0.82274,0.91849,p
0.04215,0.90987,p
0.32370,0.62145,n
0.21533,0.76701,p
0.25168,0.89616,p
0.04784,0.54132,p
0.23614,0.62983,n
0.33450,0.50803,p
0.32338,0.40519,n
0.37261,0.59648,n
0.30938,0.24414,p
0.16442,0.38741,n
0.27443,0.53687,n
0.46058,0.47505,n
0.79977,0.42514,p
0.16375,0.83830,p
0.27778,0.47825,n
0.48655,0.95390,n
0.26395,0.57170,n
0.29892,0.14215,n
0.45399,0.55616,n
0.45135,0.49042,n
0.74392,0.56445,p
0.21975,0.53179,n
0.27136,0.36544,n
0.19760,0.57991,n
0.28589,0.52426,n
0.45264,0.44875,n
0.47066,0.07491,p
0.44465,0.66724,n
0.01703,0.45146,p
0.61486,0.07011,p
0.88290,0.28647,p
0.10227,0.58110,n
0.14510,0.37130,n
0.43694,0.60766,p
0.12998,0.87837,p
0.46451,0.53262,n
0.14790,0.78151,p
0.50241,0.64116,n
0.72564,0.99570,p
0.39055,0.37714,n
0.28705,0.45187,n
0.32775,0.68826,p
0.60371,0.34329,p
0.83926,0.97239,p
0.43381,0.34662,p
0.83631,0.60370,p
0.53425,0.42908,n
0.97342,0.69811,p
0.93430,0.90968,p
0.55313,0.02080,p
0.03180,0.11363,n
0.40492,0.09867,p
0.31463,0.40967,n
0.24660,0.60311,n
0.51453,0.52096,n
0.39774,0.55281,n
0.08618,0.96614,p
0.17716,0.53218,n
0.50254,0.51275,n
0.34343,0.68778,n
0.29826,0.32996,n
0.17778,0.47738,n
0.78554,0.51938,p
0.08912,0.37016,p
0.36310,0.67410,n
0.17833,0.62333,p
0.43957,0.34984,p
0.54228,0.38941,n
0.28384,0.60980,p
0.11906,0.42714,n
0.24800,0.22448,p
0.16803,0.24364,p
0.30275,0.38270,n
0.99025,0.37375,p
0.27003,0.43016,n
0.42547,0.26157,p
0.07395,0.75225,n
0.36056,0.36021,p
0.35493,0.60738,n
0.52845,0.38892,n
0.22942,0.50131,n
0.50096,0.99730,p
0.27846,0.86831,p
0.52155,0.41098,n
0.23287,0.31998,p
0.07603,0.44618,n
0.05438,0.23590,p
0.09270,0.45801,p
0.31421,0.35209,n
0.70017,0.08054,n
0.60890,0.88629,p
0.77911,0.68580,p
0.43415,0.61940,n
0.96428,0.63149,p
0.37678,0.61526,n
0.30491,0.00830,p
0.28548,0.54855,n
0.09515,0.41833,p
0.08224,0.42962,n
0.29095,0.46530,n
0.88768,0.63511,p
0.42735,0.91912,p
0.50559,0.72467,p
0.23699,0.24358,p
0.53795,0.44982,n
0.14776,0.51731,n
0.67081,0.78472,p
0.47636,0.65745,n
0.24409,0.58323,n
0.98453,0.58256,p
0.48361,0.63052,n
0.22150,0.23750,p
0.47672,0.48703,p
0.27310,0.54049,n
0.37525,0.32975,n
0.46040,0.57714,p
0.88508,0.16994,p
0.49719,0.51490,n
0.97910,0.37235,p
0.48456,0.55687,n
0.76445,0.00169,p
0.36752,0.46244,n
0.27648,0.53592,n
0.63541,0.91622,p
0.28118,0.04164,p
0.98633,0.85581,p
0.38197,0.45851,n
0.98623,0.53456,p
0.98005,0.75777,p
0.28200,0.54130,n
0.94943,0.63807,p
0.56332,0.45578,n
0.44923,0.39767,n
0.89401,0.04810,p
0.56198,0.41601,n
0.54849,0.46820,n
0.48703,0.34416,n
0.14535,0.60430,n
0.30677,0.51637,n
0.42915,0.57541,n
0.32915,0.43272,n
0.35091,0.56054,n
0.44477,0.55529,n
0.29125,0.59169,n
0.96708,0.26877,p
0.55634,0.09087,p
0.15754,0.46291,n
0.28553,0.38019,n
0.84154,0.71862,n
0.32039,0.58343,n
0.27523,0.58774,p
0.20569,0.01039,p
0.34683,0.25177,p
0.29008,0.38648,n
0.22983,0.23521,p
0.58764,0.76726,p
0.14596,0.41726,n
0.62751,0.98446,p
0.62605,0.51553,p
0.78300,0.64405,p
0.44297,0.58022,p
0.56069,0.35426,p
0.16273,0.53911,n
0.15558,0.54200,n
0.12947,0.48337,n
0.52840,0.23536,p
0.76761,0.79796,p
0.43771,0.32432,p
0.56749,0.92246,p
0.22670,0.49856,n
0.23013,0.51290,n
0.27133,0.46320,n
0.71431,0.82229,p
0.27480,0.62280,n
0.93087,0.59666,p
0.30324,0.58557,n
0.44301,0.09805,n
0.34808,0.02474,p
0.40560,0.23406,p
0.12439,0.02276,p
0.13736,0.34197,p
0.05873,0.50817,n
0.53362,0.45673,p
0.87722,0.31687,p
0.30200,0.63406,p
0.18788,0.55117,n
0.85331,0.58239,p
0.23222,0.36908,n
0.48923,0.50534,p
0.21428,0.64552,n
0.35617,0.07786,p
0.19867,0.35097,n
0.35076,0.44728,p
0.48360,0.72025,p
0.17704,0.38921,n
0.67996,0.13101,p
0.68268,0.35044,p
0.13222,0.49307,n
0.58780,0.78099,p
0.85804,0.10467,p
0.26425,0.71295,p
0.16569,0.55981,n
0.13156,0.59453,n
0.18096,0.27707,p
0.45584,0.44235,p
0.21316,0.38493,n
0.90405,0.19922,p
0.19057,0.60878,n
0.66655,0.17360,p
0.30061,0.31071,p
0.28124,0.45909,n
0.35395,0.57430,p
0.07857,0.46167,p
0.55864,0.45091,p
0.08252,0.71972,p
0.53508,0.83281,p
0.09174,0.41044,n
0.73608,0.63220,p
0.17912,0.64106,n
0.08865,0.45727,n
0.56793,0.84061,p
0.23581,0.48857,n
0.19492,0.08920,p
0.19195,0.54485,n
0.55086,0.37298,p
0.86729,0.47097,p
0.21916,0.53152,n
0.06639,0.56181,p
0.26118,0.38732,n
0.08813,0.52896,n
0.33506,0.63025,p
0.16780,0.71503,p
0.24049,0.49910,n
0.23255,0.38217,n
0.85400,0.19283,p
0.32865,0.54663,n
0.30707,0.38742,p
0.16124,0.49767,n
0.21880,0.36771,n
0.99387,0.86426,p
0.21906,0.15304,p
0.56480,0.66150,p
0.55190,0.63533,p
0.12171,0.52439,n
0.28188,0.60375,n
0.07754,0.55566,n
0.16228,0.29886,p
0.50221,0.41273,p
0.61138,0.49150,p
0.08357,0.41233,n
0.77740,0.43683,p
0.21438,0.55299,n
0.93303,0.45883,p
0.96055,0.91833,p
0.73508,0.17367,p
0.28653,0.47393,p
0.62699,0.53487,p
0.34213,0.46692,n
0.15094,0.70795,n
0.24059,0.51835,n
0.71951,0.51034,p
0.17030,0.49860,n
0.68759,0.66073,p
0.17055,0.49089,n
0.16352,0.48474,n
0.28951,0.64774,p
0.26147,0.60438,n
0.72794,0.64094,n
0.13477,0.93304,p
0.33030,0.49486,n
0.00425,0.36213,p
0.12684,0.84826,p
0.26228,0.38363,n
0.49064,0.16192,p
0.16675,0.60901,n
0.21224,0.45299,n
0.11770,0.52525,n
0.14237,0.92305,p
0.33142,0.50232,n
0.54386,0.72684,p
0.92309,0.92602,p
0.87776,0.74817,p
0.25179,0.93427,p
0.21710,0.45235,n
0.17152,0.40808,n
0.97361,0.64418,p
0.77941,0.38939,p
0.15292,0.60658,n
0.41617,0.60138,p
0.25511,0.17255,p
0.29886,0.00075,p
0.31308,0.54699,n
0.49815,0.93750,p
0.34300,0.45571,n
0.10261,0.48964,n
0.73083,0.24018,p
0.22155,0.05091,p
0.86552,0.80907,p
0.94482,0.43947,p
0.29012,0.47313,n
0.67209,0.05481,p
0.23001,0.62174,n
0.20509,0.36734,n
0.73993,0.62137,p
0.22206,0.38695,n
0.28624,0.38472,n
0.00054,0.30288,p
0.06057,0.50387,n
0.32822,0.96347,p
0.18513,0.38033,n
0.27465,0.62785,p
0.29456,0.48460,n
0.16778,0.38537,n
0.62136,0.00740,p
0.33221,0.50108,n
0.06442,0.17015,p
0.41069,0.21310,p
0.63239,0.97914,n
0.86138,0.68527,p
0.09347,0.45294,n
0.55662,0.19240,p
0.26747,0.40189,n
0.47688,0.73598,p
0.74201,0.29098,p
0.07137,0.51924,n
0.23335,0.50999,n
0.08459,0.00206,p
0.08099,0.62804,p
0.79647,0.67412,p
0.33242,0.43570,n
0.27324,0.45219,n
0.31372,0.95334,n
0.26719,0.51278,n
0.60418,0.43408,p
0.15357,0.03243,p
0.07881,0.05565,p
0.14617,0.54715,n
0.10838,0.51309,n
0.49256,0.40765,p
0.27725,0.58266,n
0.00482,0.70466,p
0.05916,0.90863,p
0.20690,0.77306,n
0.33098,0.57170,n
0.71895,0.60286,p
0.25318,0.43905,n
0.09099,0.45444,n
0.52786,0.20297,p
0.23633,0.04495,p
0.89382,0.38110,p
0.07532,0.50229,n
0.28758,0.57140,n
0.27250,0.44898,n
0.15962,0.42194,n
0.11783,0.47886,n
0.15970,0.67181,p
0.15093,0.53287,n
0.13459,0.56824,n
0.17914,0.36115,n
0.60709,0.06691,p
0.22218,0.48707,n
0.19777,0.22792,p
0.12981,0.47261,n
0.13387,0.51654,n
0.74581,0.49738,p
0.12594,0.78139,p
0.22689,0.50728,n
0.27898,0.02085,p
0.41233,0.87982,p
0.18966,0.51138,n
0.12179,0.49077,n
0.18194,0.93599,p
0.13572,0.07933,n
0.75160,0.58984,p
0.24151,0.53598,n
0.07571,0.10321,p
0.93065,0.88450,n
0.97673,0.93200,n
0.62774,0.14422,p
0.11928,0.13205,p
0.14143,0.55180,n
0.16290,0.45513,n
0.30404,0.43507,p
0.09433,0.43487,n
0.74433,0.07424,p
0.16431,0.48240,n
0.77363,0.79680,p
0.31610,0.49275,n
0.11253,0.56442,n
0.18076,0.37734,n
0.30187,0.57789,n
0.76242,0.44758,p
0.22246,0.06607,p
0.08736,0.16920,p
0.09247,0.48238,n
0.09227,0.52199,n
0.97550,0.27165,p
0.17910,0.18423,p
0.06585,0.50370,n
0.21615,0.53570,n
0.13499,0.46271,n
0.12645,0.63017,n
0.28449,0.61898,n
0.15795,0.41042,n
0.25363,0.31958,p
0.13516,0.63206,n
0.11208,0.60193,p
0.04610,0.72392,p
0.20099,0.29289,p
0.89409,0.38718,p
0.22601,0.55748,p
0.71886,0.01087,p
0.09395,0.47262,n
0.09778,0.42989,n
0.95418,0.51715,p
0.47134,0.98836,n
0.08358,0.53361,n
0.60354,0.41393,p
0.12659,0.49698,n
0.13307,0.59045,n
0.11339,0.37884,n
0.89617,0.41333,p
0.19159,0.53151,n
0.44417,0.17338,p
0.24078,0.58566,n
0.11255,0.41610,p
0.24391,0.58636,n
0.23660,0.64326,n
0.39814,0.59925,p
0.20819,0.47574,n
0.41101,0.40668,p
0.26502,0.60387,n
0.11411,0.16254,n
0.25564,0.53647,n
0.21693,0.49499,n
0.22398,0.90052,p
0.74826,0.25254,p
0.72623,0.11854,p
0.06234,0.55332,n
0.66880,0.85613,p
0.59605,0.51149,p
0.98599,0.69059,p
0.39702,0.41550,p
0.77005,0.88676,p
0.19625,0.63610,n
0.16867,0.51002,p
0.29202,0.57939,n
0.52669,0.35724,p
0.07972,0.56472,n
0.27663,0.62037,n
0.19842,0.37346,n
0.46980,0.16331,p
0.33605,0.73151,p
0.76347,0.34171,p
0.50650,0.90173,p
0.95689,0.73070,p
0.13531,0.87419,p
0.94187,0.99732,p
0.82648,0.07143,p
0.12792,0.02774,p
0.37406,0.66802,p
0.75106,0.84588,p
0.22631,0.52224,n
0.22450,0.63947,n
0.29632,0.59565,n
0.00919,0.12838,p
0.22842,0.58803,n
0.27503,0.46910,n
0.46723,0.12935,n
0.76409,0.54769,p
0.26934,0.41748,p
0.50839,0.67945,p
0.72862,0.98527,p
0.85340,0.21396,p
0.21576,0.97816,p
0.70476,0.28315,p
0.18094,0.60365,n
0.20400,0.23035,p
0.18088,0.40315,n
0.21986,0.62489,n
0.35215,0.83167,p
0.36853,0.19185,p
0.74068,0.06825,p
0.87201,0.36888,n
0.27763,0.56237,n
0.94767,0.07126,p
0.48385,0.60573,p
0.46746,0.01410,n
0.09134,0.55014,n
0.00832,0.08822,p
0.31197,0.51723,n
0.41690,0.15144,p
0.93739,0.89381,p
0.34404,0.47113,n
0.77992,0.78916,p
0.18842,0.53584,n
0.38211,0.52698,p
0.13608,0.55006,n
0.96871,0.92201,p
0.90628,0.00087,p
0.34011,0.47548,n
0.23837,0.55178,n
0.20825,0.35864,n
0.23447,0.60891,n
0.74555,0.43625,p
0.09262,0.52774,n
0.16693,0.61840,n
0.13991,0.38633,n
0.98881,0.08152,p
0.14583,0.63492,n
0.44592,0.60722,p
0.32064,0.58214,n
0.22449,0.35777,p
0.49063,0.66460,p
0.13967,0.56260,n
0.21248,0.38754,p
0.32156,0.46329,n
0.20120,0.75715,p
0.28413,0.43910,n
0.52575,0.25819,n
0.04563,0.15261,p
0.09879,0.60838,n
0.17350,0.40906,p
0.64607,0.66417,p
0.90814,0.74121,p
0.11827,0.48175,n
0.94603,0.55695,n
0.81885,0.88627,p
0.16194,0.42918,n
0.88042,0.61157,p
0.54006,0.99145,p
0.03016,0.32497,p
0.10995,0.38575,n
0.76384,0.58092,p
0.09420,0.49395,n
0.35267,0.88959,p
0.26142,0.51008,p
0.92984,0.29402,p
0.85037,0.00973,p
0.10686,0.43518,n
0.11548,0.94277,p
0.62779,0.76346,p
0.09960,0.60283,n
0.69142,0.26437,p
0.28121,0.92862,p
0.11687,0.50008,n
0.23965,0.57356,n
0.19731,0.60861,n
0.72840,0.39892,n
0.17092,0.39442,n
0.06743,0.56114,n
0.90891,0.52967,p
0.39376,0.40604,p
0.23367,0.49256,n
0.15735,0.88958,p
0.56665,0.34020,p
0.25358,0.42969,n
0.14875,0.36669,p
0.20101,0.43425,n
0.55982,0.86246,p
0.54259,0.11988,p
0.15802,0.62767,n
0.14113,0.40811,p
0.30107,0.41930,p
0.10282,0.58745,n
0.30186,0.49546,n
0.20749,0.54789,n
0.20731,0.43679,n
0.14019,0.41268,n
0.27225,0.55386,n
0.71476,0.15865,p
0.15173,0.37962,p
0.32501,0.53248,n
0.06214,0.27016,p
0.13717,0.40202,n
0.61204,0.00481,p
0.94213,0.51521,p
0.99663,0.76085,p
0.87448,0.81531,n
0.94357,0.39974,p
0.17722,0.56340,n
0.22834,0.41540,n
0.31776,0.45735,n
0.15332,0.34062,p
0.17268,0.93957,p
0.22608,0.57176,n
0.70978,0.34360,p
0.16193,0.50922,n
0.57781,0.35856,p
0.21025,0.54633,n
0.99433,0.13326,p
0.23202,0.53607,n
0.22788,0.42297,n
0.28981,0.44145,n
0.21546,0.39662,n
0.19826,0.35073,n
0.69833,0.77445,p
0.77931,0.52426,p
0.63977,0.63117,p
0.25496,0.46736,n
0.31475,0.55463,n
0.13444,0.43800,n
0.43827,0.94663,p
0.23164,0.57638,n
0.24160,0.45062,n
0.77918,0.98922,p
0.24260,0.53474,n
0.99821,0.23054,n
0.28516,0.52422,n
0.22751,0.45863,p
0.15666,0.56400,n
0.16779,0.77713,p
0.24723,0.57225,n
0.33279,0.44377,n
0.09746,0.60958,p
0.11533,0.98056,n
0.56181,0.53801,p
0.09393,0.14906,p
0.53739,0.24024,p
0.47014,0.18307,p
0.09276,0.02397,p
0.09224,0.50412,n
0.25323,0.37231,n
0.07616,0.18721,p
0.81392,0.58750,p
0.11065,0.60537,n
0.82257,0.89561,p
0.83926,0.83434,n
0.25250,0.45419,n
0.24055,0.65420,p
0.22403,0.46563,n
0.28385,0.41268,n
0.25357,0.37975,n
0.15020,0.54156,n
0.33580,0.47949,n
0.93348,0.73439,p
0.28956,0.39179,n
0.10763,0.42043,n
0.62809,0.66584,n
0.30529,0.61921,n
0.24957,0.41569,n
0.95333,0.38675,p
0.88159,0.94823,p
0.64633,0.69675,p
0.87518,0.86241,p
0.08080,0.52565,n
0.13239,0.57970,n
0.65357,0.80107,p
0.58558,0.36325,p
0.39634,0.91775,p
0.61212,0.22193,p
0.10810,0.58461,n
0.21734,0.53396,n
0.28251,0.03753,p
0.26337,0.47874,n
0.29179,0.55171,n
0.96456,0.33022,p
0.71207,0.53679,p
0.85997,0.52940,p
0.42276,0.50433,p
0.87542,0.96016,p
0.16536,0.48266,n
0.21842,0.56955,n
0.95053,0.08371,p
0.94705,0.23443,p
0.85171,0.96943,n
0.58952,0.16616,p
0.14825,0.03027,p
0.11625,0.55909,n
0.51724,0.41978,p
0.85656,0.49935,p
0.69948,0.54681,p
0.12894,0.49361,n
0.24886,0.37832,n
0.10889,0.51957,n
0.03169,0.85823,p
0.20992,0.43507,n
0.21622,0.53348,p
0.39145,0.94492,p
0.96491,0.71319,p
0.12299,0.58353,n
0.11242,0.82161,p
0.12490,0.38364,n
0.12401,0.43907,n
0.14794,0.55062,n
0.87403,0.86327,p
0.04389,0.79828,p
0.27715,0.04160,p
0.21271,0.57085,n
0.23811,0.59562,p
0.47013,0.10351,p
0.28629,0.92255,p
0.02954,0.89128,p
0.22643,0.66430,p
0.23229,0.55757,p
0.46300,0.72696,p
0.36597,0.29589,p
0.60621,0.15779,p
0.55607,0.09258,p
0.40384,0.89439,p
0.16465,0.58881,n
0.29900,0.48937,n
0.51026,0.05031,p
0.48888,0.90469,p
0.63559,0.63293,p
0.91057,0.05935,p
0.82315,0.78560,p
0.32032,0.45374,n
0.25071,0.41051,n
0.78475,0.24492,p
0.30384,0.42724,n
0.24040,0.46500,n
0.22177,0.58422,n
0.72181,0.88458,n
0.28500,0.49492,n
0.18543,0.49803,n
0.24484,0.62345,n
0.43047,0.98597,p
0.19684,0.35223,n
0.02520,0.63269,p
0.62094,0.34947,p
0.03025,0.15902,n
0.82934,0.41612,p
0.84802,0.46554,p
0.24592,0.54531,n
0.07217,0.46614,n
0.43548,0.58994,p
0.25206,0.60684,p
0.83268,0.21290,p
0.13768,0.71257,p
0.21516,0.93063,p
0.30095,0.58241,n
0.08530,0.47859,n
0.23512,0.43623,n
0.96292,0.41690,p
0.14543,0.58369,p
0.30109,0.39189,n
0.52048,0.16825,p
0.09031,0.58235,n
0.13102,0.62511,n
0.74835,0.91109,p
0.79366,0.20219,p
0.23865,0.51972,n
0.22375,0.40425,n
0.42170,0.93094,p
0.30294,0.51690,n
0.90865,0.86221,p
0.39738,0.06083,p
0.58825,0.44775,p
0.12217,0.51977,n
0.85575,0.92127,p
0.16233,0.38801,n
0.20000,0.37281,p
0.48537,0.98491,p
0.29179,0.39141,n
0.25475,0.61673,n
0.24864,0.47403,n
0.90306,0.14143,p
0.23491,0.62545,n
0.47210,0.10560,p
0.11453,0.46621,n
0.26216,0.48092,n
0.24562,0.48851,n
0.06658,0.50926,n
0.19257,0.57178,n
0.14861,0.57672,n
0.48185,0.09547,p
0.13282,0.57588,n
0.74569,0.58492,p
0.22993,0.39248,n
0.76147,0.24039,p
0.55390,0.95217,p
0.55584,0.81286,p
0.15340,0.68501,p
0.21241,0.50204,n
0.88139,0.49779,p
0.14708,0.44831,n
0.33534,0.48373,p
0.08444,0.41101,n
0.26656,0.55750,n
0.79500,0.84409,p
0.98160,0.07472,p
0.08944,0.33414,p
0.28102,0.40885,n
0.30511,0.40252,n
0.00853,0.49951,p
0.26409,0.63097,n
0.92999,0.83791,n
0.58225,0.42356,p
0.25884,0.51815,n
0.14962,0.63015,n
0.36143,0.21181,p
0.32475,0.49679,n
0.96746,0.30609,p
0.15436,0.19109,p
0.28281,0.45593,n
0.22005,0.50401,n
0.16635,0.63227,n
0.18954,0.42364,p
0.22465,0.59633,n
0.10239,0.44746,n
0.07850,0.58155,n
0.18813,0.62674,n
0.21244,0.23837,p
0.05358,0.49870,p
0.31202,0.55102,n
