@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.51592,0.36682,n
0.79219,0.43427,p
0.10047,0.28353,p
0.06466,0.50499,n
0.73814,0.68796,p
0.27293,0.46636,n
0.25910,0.36272,n
0.04278,0.01950,p
0.31235,0.59389,p
0.68503,0.80935,p
0.08875,0.79266,p
0.48258,0.67357,n
0.71112,0.02225,p
0.33587,0.48077,n
0.61249,0.90323,p
0.25681,0.41262,n
0.50675,0.86359,p
0.47023,0.97393,p
0.15658,0.44961,n
0.46173,0.76521,p
0.46475,0.50025,p
0.10715,0.61630,p
0.11463,0.36029,p
0.50586,0.57058,n
0.79250,0.35407,p
0.02544,0.04271,p
0.16142,0.54762,n
0.57383,0.52221,n
0.43922,0.31256,n
0.35801,0.32581,n
0.22689,0.50747,p
0.70597,0.93630,p
0.54454,0.55316,n
0.10616,0.38963,n
0.31951,0.94585,p
0.23805,0.49210,n
0.80610,0.74751,p
0.17602,0.47963,n
0.45422,0.78230,p
0.88649,0.93256,p
0.59967,0.89281,p
0.10689,0.38933,n
0.74868,0.72423,p
0.43240,0.34760,p
0.42835,0.31134,n
0.45704,0.17537,p
0.59168,0.10169,p
0.32129,0.45428,n
0.38479,0.76456,p
0.56413,0.54949,n
0.58242,0.56356,n
0.43623,0.35959,n
0.27428,0.80613,p
0.08896,0.47281,n
0.50355,0.42845,n
0.71001,0.47042,p
0.23478,0.52726,n
0.87654,0.22510,p
0.51909,0.58618,n
0.10995,0.47176,n
0.58307,0.86821,p
0.26705,0.62822,n
0.72215,0.21764,p
0.49555,0.59593,p
0.18831,0.59119,n
0.06957,0.58900,p
0.53901,0.87554,p
0.98339,0.18585,n
0.57221,0.52788,n
0.98796,0.82516,p
0.32881,0.50247,n
0.48955,0.86761,p
0.24613,0.56908,p
0.32721,0.47857,n
0.96684,0.16170,p
0.37446,0.37435,p
0.80773,0.34459,p
0.02135,0.50211,p
0.43562,0.13872,p
0.00447,0.64042,p
0.27525,0.39630,n
0.06828,0.51507,p
0.46303,0.37909,n
0.20727,0.48501,n
0.86107,0.28945,n
0.30115,0.80556,p
0.97281,0.53022,p
0.13639,0.43457,n
0.59677,0.00570,p
0.54896,0.20270,p
0.75568,0.49191,p
0.25985,0.48138,n
0.44620,0.36633,n
0.31377,0.19476,p
0.66982,0.52888,p
0.12006,0.41975,n
0.49817,0.45490,n
0.15688,0.48205,n
0.33326,0.44785,n
0.49690,0.04663,n
0.47827,0.56900,p
0.61044,0.93896,p
0.54670,0.81326,p
0.34554,0.53892,n
0.09439,0.42217,n
0.14955,0.45088,p
0.94677,0.86200,p
0.25462,0.39641,n
0.35987,0.10994,p
0.07467,0.58232,n
0.29819,0.54457,n
0.08422,0.57912,n
0.57085,0.74031,p
0.65761,0.23597,p
0.58829,0.77903,p
0.83344,0.01575,p
0.57621,0.72400,p
0.16573,0.54322,p
0.88199,0.02364,p
0.62836,0.84686,n
0.24670,0.35914,n
0.17942,0.51530,n
0.32513,0.55126,n
0.27438,0.54638,n
0.55073,0.16026,p
0.10155,0.47904,n
0.75103,0.63802,p
0.17911,0.27857,p
0.47327,0.49533,p
0.16810,0.94060,p
0.15455,0.99378,p
0.43313,0.71773,p
0.19383,0.05215,p
0.54759,0.49301,p
0.64099,0.10647,p
0.10949,0.41215,p
0.50982,0.61898,n
0.36023,0.48790,n
0.46380,0.41718,n
0.38807,0.56802,n
0.33650,0.49506,p
0.46353,0.51989,p
0.38974,0.36581,n
0.08040,0.51387,n
0.65624,0.99337,p
0.14271,0.42609,n
0.28352,0.38992,n
0.20823,0.93242,n
0.38051,0.71521,p
0.52111,0.48854,n
0.52150,0.11407,p
0.76051,0.64285,p
0.10347,0.41554,n
0.34404,0.60791,n
0.31514,0.34669,p
0.33828,0.50847,n
0.65245,0.45350,p
0.45921,0.69751,p
0.21954,0.57980,n
0.36246,0.59625,n
0.27940,0.47837,n
0.37121,0.66567,n
0.31421,0.62494,n
0.52196,0.27450,p
0.52775,0.56509,p
0.30179,0.45136,n
0.33640,0.34883,n
0.66549,0.71331,p
0.52437,0.45159,n
0.49835,0.93703,p
0.48869,0.74304,p
0.07119,0.44410,n
0.49250,0.54845,n
0.41269,0.31035,n
0.06144,0.55614,n
0.38012,0.27513,p
0.07997,0.46967,n
0.19073,0.00231,p
0.39454,0.61139,n
0.72406,0.85571,p
0.70512,0.12573,p
0.13733,0.33190,n
0.80746,0.55945,p
0.32599,0.47811,n
0.38099,0.60811,n
0.65294,0.83962,p
0.23916,0.91177,p
0.26025,0.41352,n
0.54185,0.32217,p
0.22467,0.44198,n
0.48879,0.52926,n
0.32233,0.67311,n
0.80507,0.92951,n
0.60717,0.92022,n
0.16213,0.56755,n
0.68876,0.81029,p
0.94900,0.31939,p
0.74646,0.88446,p
0.52436,0.46515,n
0.67081,0.23408,p
0.41398,0.32687,n
0.57035,0.35394,p
0.48105,0.44107,n
0.28324,0.55106,n
0.44822,0.64256,n
0.18468,0.44295,p
0.34289,0.31186,n
0.37335,0.68715,n
0.17660,0.16525,p
0.02693,0.85246,n
0.36049,0.31256,n
0.25631,0.52394,n
0.19652,0.63008,n
0.26283,0.39986,n
0.11686,0.78533,p
0.51545,0.70728,p
0.47860,0.71393,n
0.50070,0.64359,n
0.40344,0.19718,p
0.13687,0.49039,n
0.83984,0.04016,p
0.23558,0.30217,p
0.22021,0.52767,n
0.34709,0.48938,n
0.27044,0.41404,n
0.54305,0.36034,n
0.49802,0.35601,n
0.51501,0.44195,n
0.15242,0.59211,n
0.14430,0.58391,n
0.90235,0.60700,p
0.19554,0.35337,n
0.49574,0.40777,n
0.18693,0.49951,n
0.53898,0.94332,p
0.18130,0.76741,n
0.24091,0.30290,p
0.32416,0.40062,n
0.44059,0.63299,n
0.16690,0.48421,n
0.59688,0.03825,p
0.01092,0.21109,p
0.98323,0.97379,p
0.59442,0.48230,n
0.00382,0.51307,p
0.71315,0.68288,n
0.24140,0.58241,n
0.45953,0.46645,n
0.96817,0.99923,p
0.25532,0.40892,n
0.36921,0.53140,n
0.20706,0.51484,n
0.24071,0.38406,n
0.08054,0.23311,p
0.43098,0.59840,n
0.48541,0.61022,n
0.33960,0.47881,n
0.92015,0.91728,p
0.63460,0.42280,p
0.23024,0.39648,n
0.96002,0.69877,p
0.16449,0.57951,p
0.22490,0.43708,n
0.39989,0.75827,p
0.32269,0.51722,n
0.82886,0.52184,n
0.61505,0.45798,p
0.07631,0.74796,p
0.22783,0.57072,n
0.12622,0.90424,p
0.18452,0.58831,n
0.38641,0.48585,n
0.50772,0.48164,n
0.21177,0.99779,p
0.49379,0.36328,n
0.28038,0.51167,n
0.48035,0.61961,n
0.28629,0.52513,n
0.77607,0.14935,p
0.49165,0.54740,n
0.22678,0.70685,p
0.70049,0.52417,p
0.77814,0.45276,p
0.94749,0.20844,p
0.68834,0.60324,n
0.72416,0.65345,p
0.58713,0.69896,p
0.58967,0.69413,p
0.02651,0.30590,p
0.48442,0.58853,n
0.34776,0.32734,n
0.30789,0.50376,n
0.04876,0.44235,p
0.26354,0.50702,n
0.78011,0.70583,n
0.77775,0.38577,p
0.80193,0.64826,p
0.14523,0.53514,n
0.42719,0.64731,n
0.36307,0.68724,n
0.82080,0.00742,p
0.27902,0.61500,n
0.44553,0.61334,p
0.05456,0.67818,p
0.48920,0.29669,p
0.26369,0.59073,n
0.34815,0.79992,p
0.13281,0.53877,n
0.76184,0.14980,p
0.46178,0.50344,n
0.09395,0.25522,n
0.79715,0.56384,p
0.26477,0.58988,n
0.45911,0.08452,p
0.18226,0.05621,p
0.65357,0.77300,n
0.40682,0.68554,p
0.33637,0.40334,n
0.91289,0.10916,p
0.10692,0.09874,p
0.13897,0.95254,p
0.22727,0.50354,n
0.87587,0.92061,p
0.70233,0.35251,p
0.45525,0.33082,n
0.28093,0.58137,n
0.24856,0.59475,n
0.23573,0.93505,p
0.28007,0.59248,n
0.67770,0.79599,p
0.54738,0.76688,p
0.28015,0.53963,n
0.39309,0.54433,n
0.10315,0.55801,p
0.30665,0.50004,n
0.53639,0.18076,p
0.63886,0.42390,p
0.34257,0.90389,p
0.54051,0.61566,p
0.36667,0.22227,n
0.04101,0.22353,p
0.34461,0.33749,n
0.86144,0.67024,n
0.41105,0.36226,n
0.13507,0.30175,p
0.24405,0.53185,n
0.70670,0.32225,p
0.24005,0.62029,n
0.37124,0.04767,p
0.25200,0.50797,n
0.59308,0.53206,n
0.17473,0.97702,n
0.18050,0.81150,p
0.11734,0.43303,n
0.57387,0.56638,n
0.31852,0.55737,n
0.21939,0.60427,n
0.30703,0.98794,p
0.20605,0.57011,n
0.44441,0.10208,p
0.02453,0.60047,p
0.31794,0.59180,p
0.10402,0.52033,p
0.65882,0.04517,n
0.23696,0.51253,n
0.42698,0.64411,n
0.46536,0.56631,n
0.99372,0.01793,p
0.08222,0.74104,p
0.55087,0.24263,p
0.33001,0.60081,n
0.43557,0.51905,n
0.51995,0.37897,n
0.72814,0.57032,p
0.28906,0.80784,p
0.68419,0.98142,p
0.35953,0.67483,n
0.74188,0.03608,p
0.40040,0.13605,p
0.64113,0.79086,p
0.54352,0.51065,n
0.33962,0.64386,n
0.32623,0.44649,n
0.75011,0.42824,p
0.37148,0.83007,p
0.09587,0.53646,n
0.82787,0.55890,p
0.17385,0.94615,p
0.22474,0.57476,n
0.80394,0.95272,p
0.15281,0.45573,n
0.79850,0.69662,p
0.07763,0.40558,p
0.16390,0.44304,n
0.90604,0.83751,p
0.49981,0.91781,p
0.68331,0.61097,p
0.52783,0.38243,p
0.49416,0.34898,p
0.67560,0.06059,p
0.58321,0.38051,p
0.05581,0.44813,p
0.45497,0.44231,p
0.67412,0.68627,p
0.19115,0.50255,n
0.10815,0.08014,p
0.01381,0.02363,p
0.31364,0.44810,n
0.79271,0.07016,p
0.34571,0.34388,p
0.31907,0.42868,n
0.25924,0.43562,n
0.22499,0.55004,n
0.08735,0.53120,n
0.15005,0.70883,p
0.02076,0.88388,p
0.15737,0.58643,n
0.28743,0.34536,p
0.11033,0.38763,n
0.40037,0.32389,p
0.08118,0.54858,n
0.19334,0.50459,p
0.63384,0.76865,p
0.48212,0.31822,p
0.77637,0.06272,p
0.13931,0.49866,n
0.28517,0.74628,p
0.02201,0.64723,p
0.99950,0.45624,p
0.22162,0.48810,n
0.29355,0.19741,p
0.21782,0.57220,n
0.97983,0.94264,p
0.06853,0.08619,p
0.88492,0.86283,p
0.73386,0.49482,p
0.62248,0.60532,p
0.41954,0.09085,p
0.18302,0.52870,n
0.23379,0.51399,n
0.15127,0.44676,n
0.24563,0.62263,n
0.25979,0.57681,n
0.16645,0.43357,n
0.29622,0.46166,n
0.92315,0.16705,p
0.97847,0.87251,n
0.16123,0.44135,n
0.11770,0.26687,p
0.06858,0.52207,n
0.26119,0.38986,p
0.23001,0.35462,n
0.53825,0.27156,p
0.08406,0.93350,p
0.31989,0.24251,p
0.15515,0.38217,n
0.26422,0.49884,n
0.92107,0.40703,p
0.19429,0.64155,n
0.49323,0.61742,p
0.34822,0.37086,p
0.23633,0.33636,n
0.22142,0.51818,n
0.28564,0.97332,p
0.48886,0.79414,p
0.25526,0.61055,n
0.07999,0.45581,n
0.96711,0.77871,p
0.10035,0.41005,n
0.00914,0.81712,p
0.15595,0.61974,n
0.33088,0.46033,n
0.79559,0.36815,p
0.20544,0.52190,n
0.05788,0.55803,p
0.10282,0.47914,p
0.16845,0.42333,n
0.33593,0.55834,n
0.29130,0.57942,n
0.28985,0.50868,n
0.20913,0.52518,n
0.08129,0.48292,n
0.23685,0.32725,p
0.36292,0.60554,p
0.15619,0.48273,n
0.27311,0.54013,n
0.35757,0.86744,p
0.96505,0.08894,p
0.28558,0.89991,p
0.78290,0.43002,p
0.13395,0.62520,n
0.27313,0.06659,p
0.20344,0.03840,p
0.49837,0.46855,n
0.25512,0.63794,n
0.26624,0.34298,p
0.13228,0.50813,n
0.05994,0.47667,n
0.63160,0.06724,p
0.32233,0.51275,p
0.27721,0.38441,n
0.33389,0.86487,p
0.31316,0.42360,n
0.19972,0.18279,p
0.05759,0.52992,n
0.30287,0.59491,n
0.14413,0.94964,n
0.83249,0.01178,p
0.05394,0.46799,n
0.07538,0.44947,n
0.31938,0.58642,n
0.86154,0.97944,p
0.60253,0.17801,p
0.88058,0.58053,p
0.29466,0.93751,p
0.23943,0.68851,p
0.10854,0.43432,n
0.75510,0.55465,p
0.30591,0.89247,p
0.15968,0.63934,n
0.05843,0.48804,n
0.25106,0.46780,n
0.59218,0.07089,p
0.21233,0.59447,n
0.24462,0.41795,p
0.99093,0.94768,p
0.16170,0.60347,n
0.99017,0.53852,p
0.59461,0.97957,p
0.25239,0.57554,n
0.39874,0.89731,p
0.19956,0.45648,n
0.87310,0.34980,p
0.71610,0.17825,p
0.17560,0.04350,p
0.57706,0.62777,p
0.89633,0.11042,p
0.64474,0.87774,p
0.66915,0.74329,p
0.23592,0.74578,p
0.19724,0.35287,n
0.01195,0.16385,p
0.79001,0.73408,p
0.20791,0.45981,n
0.08204,0.53568,n
0.85080,0.39787,p
0.08433,0.58355,n
0.31845,0.51860,n
0.17216,0.37056,n
0.29169,0.99303,p
0.55067,0.57055,p
0.12237,0.61554,n
0.15321,0.64206,n
0.51974,0.35019,p
0.23905,0.67435,p
0.87725,0.32615,p
0.30399,0.92026,p
0.06068,0.31990,p
0.18449,0.45883,n
0.37206,0.39854,p
0.28649,0.43007,n
0.11557,0.60174,n
0.89784,0.11408,p
0.31398,0.46152,n
0.54612,0.86189,p
0.05353,0.51027,n
0.31731,0.50841,n
0.37976,0.31069,p
0.21052,0.61797,n
0.74194,0.91731,p
0.67010,0.82790,p
0.30014,0.55142,n
0.15146,0.36106,n
0.14917,0.46701,n
0.28311,0.41480,n
0.14493,0.52136,n
0.12201,0.57817,n
0.08906,0.59998,n
0.69406,0.21047,n
0.61861,0.68825,n
0.22804,0.54400,n
0.84367,0.67901,p
0.14890,0.38946,n
0.15172,0.61245,n
0.44981,0.96387,p
0.33832,0.20775,n
0.20997,0.23819,p
0.30248,0.41147,n
0.71946,0.46951,p
0.57940,0.00289,p
0.34533,0.80870,p
0.19523,0.38975,n
0.54462,0.49332,p
0.92039,0.69483,p
0.11471,0.55195,n
0.91762,0.55942,n
0.28547,0.59369,n
0.52724,0.74734,p
0.16253,0.18260,p
0.25113,0.44055,n
0.90230,0.92298,p
0.45889,0.78976,p
0.14175,0.37211,n
0.24768,0.68747,p
0.06112,0.49922,n
0.15624,0.51766,n
0.28974,0.54530,n
0.29736,0.13133,p
0.31372,0.44983,n
0.47667,0.97206,p
0.79343,0.52801,p
0.26219,0.82072,p
0.15620,0.60730,n
0.00886,0.70590,p
0.24838,0.46667,n
0.81999,0.03804,p
0.22907,0.56499,n
0.20734,0.44315,n
0.14767,0.59981,n
0.75336,0.70170,p
0.30737,0.53000,n
0.23497,0.75066,p
0.57943,0.32644,p
0.10041,0.52217,n
0.16810,0.41460,n
0.21279,0.35967,n
0.13628,0.60284,n
0.16360,0.62596,n
0.25594,0.47112,p
0.04857,0.44593,p
0.25587,0.49205,n
0.05211,0.83456,p
0.89823,0.01390,p
0.24888,0.48567,n
0.37766,0.94965,p
0.70921,0.35446,p
0.78656,0.98442,p
0.97122,0.30149,n
0.23544,0.40488,n
0.76872,0.77787,n
0.53556,0.88844,p
0.11866,0.86643,p
0.88122,0.85991,p
0.38442,0.42455,n
0.67099,0.08114,p
0.31601,0.71639,p
0.11022,0.10247,p
0.19722,0.56304,n
0.28209,0.60200,n
0.45646,0.84116,p
0.33025,0.48325,n
0.06865,0.04858,p
0.78264,0.06244,p
0.62643,0.05208,p
0.31159,0.41993,n
0.00797,0.23765,p
0.80602,0.69892,p
0.13751,0.52203,n
0.44618,0.74556,p
0.84228,0.45691,p
0.32727,0.47570,p
0.22594,0.36135,p
0.19404,0.51616,n
0.26591,0.48895,p
0.12509,0.44668,n
0.84623,0.07725,p
0.23704,0.51138,n
0.21635,0.40190,n
0.12166,0.46085,n
0.24158,0.46029,n
0.08977,0.47558,n
0.52436,0.35167,p
0.10882,0.50609,n
0.16424,0.48632,n
0.19114,0.49356,n
0.80222,0.14549,p
0.75881,0.55271,p
0.11290,0.51044,n
0.16318,0.57345,n
0.60797,0.62474,p
0.07356,0.67710,p
0.24226,0.43031,n
0.16968,0.37843,n
0.27302,0.14057,p
0.29529,0.44803,n
0.26193,0.56468,n
0.31323,0.48948,n
0.01645,0.18340,p
0.34263,0.70300,p
0.07388,0.52445,n
0.17544,0.49288,n
0.91930,0.03359,p
0.50086,0.99242,p
0.11458,0.59867,p
0.20755,0.46106,n
0.00764,0.42447,p
0.10313,0.47363,n
0.39811,0.88112,p
0.94956,0.88107,p
0.29201,0.66512,p
0.08143,0.54346,n
0.15306,0.51441,n
0.10626,0.38734,n
0.18211,0.63178,n
0.68708,0.84385,p
0.56548,0.77465,p
0.81508,0.62840,p
0.50198,0.46200,p
0.27695,0.27097,p
0.20573,0.44506,n
0.05360,0.82608,p
0.30314,0.46310,n
0.00680,0.50710,p
0.48132,0.45193,p
0.67957,0.15310,p
0.04571,0.31248,n
0.74877,0.89063,p
0.22876,0.77685,p
0.17133,0.63315,n
0.77560,0.88804,p
0.26457,0.46223,n
0.15851,0.38153,n
0.63030,0.64292,p
0.58754,0.51164,p
0.95124,0.20576,p
0.95726,0.01648,p
0.17821,0.63276,n
0.15935,0.54924,n
0.34674,0.52506,n
0.12385,0.54424,n
0.06865,0.48057,n
0.20019,0.58779,n
0.30486,0.46525,n
0.01826,0.07337,p
0.49577,0.79198,p
0.16328,0.61976,n
0.85027,0.73075,p
0.06364,0.51120,n
0.34169,0.53862,n
0.23624,0.61605,n
0.08570,0.52959,p
0.29872,0.93534,p
0.23473,0.83353,p
0.13932,0.64779,p
0.61193,0.25620,p
0.75374,0.51577,p
0.15873,0.40898,n
0.13369,0.62527,n
0.05872,0.47345,n
0.07911,0.43146,n
0.30279,0.57596,n
0.09998,0.50104,n
0.90514,0.43078,p
0.16813,0.61767,n
0.30067,0.48984,n
0.21880,0.51118,n
0.38832,0.36351,p
0.25679,0.53481,n
0.16055,0.63710,p
0.29787,0.54500,n
0.26406,0.22413,p
0.27121,0.28685,p
0.17540,0.51339,n
0.30105,0.60118,n
0.92359,0.86720,p
0.81107,0.01274,n
0.25091,0.38715,n
0.08215,0.75636,p
0.55334,0.43766,p
0.12658,0.53950,p
0.34165,0.82442,p
0.80660,0.67261,p
0.30992,0.59601,n
0.20978,0.50664,n
0.23418,0.48512,n
0.16696,0.56087,n
0.92996,0.05794,n
0.30153,0.57323,p
0.13925,0.60634,n
0.43120,0.63662,p
0.23621,0.41594,n
0.00845,0.29030,p
0.45214,0.60182,p
0.26554,0.42931,n
0.75044,0.58026,n
0.10013,0.19341,n
0.28735,0.53584,n
0.28728,0.59109,n
0.03911,0.51914,p
0.18790,0.59289,n
0.05479,0.11863,p
0.00190,0.95760,p
0.08522,0.32080,p
0.58949,0.94189,p
0.67056,0.81125,n
0.73609,0.94499,p
0.80988,0.54278,p
0.09483,0.53230,n
0.26944,0.67132,n
0.93817,0.56346,p
0.98153,0.17962,p
0.34527,0.53214,n
0.47518,0.25936,p
0.59821,0.67097,p
0.14844,0.57050,n
0.20973,0.49312,n
0.70419,0.14426,p
0.24122,0.55342,n
0.68417,0.93673,p
0.27807,0.55417,n
0.31404,0.51505,n
0.58788,0.00791,p
0.10786,0.51134,p
0.68419,0.36100,p
0.99415,0.49923,p
0.13570,0.29656,p
0.11192,0.58186,n
0.05922,0.48366,p
0.16549,0.56569,p
0.14651,0.41620,n
0.27159,0.39518,n
0.15100,0.49312,n
0.32155,0.47907,n
0.09482,0.87382,n
0.26789,0.45457,n
0.12465,0.45127,n
0.73406,0.13859,p
0.19615,0.40617,n
0.24360,0.53041,n
0.92949,0.20263,p
0.26234,0.46682,p
0.25972,0.72676,p
0.28895,0.59693,n
0.26660,0.43059,n
0.70369,0.82474,p
0.30523,0.60310,n
0.60480,0.88682,p
0.28010,0.47225,n
0.41881,0.42184,p
0.66842,0.95142,p
0.86880,0.73712,n
0.24805,0.50964,n
0.27920,0.44970,n
0.12732,0.49558,n
0.23779,0.54937,n
0.18304,0.35781,n
0.12329,0.44189,p
0.14923,0.48154,n
0.20581,0.45390,n
0.60568,0.69478,p
0.36574,0.42402,p
0.22716,0.14311,p
0.27020,0.13860,p
0.26240,0.54842,n
0.13538,0.42378,n
0.28312,0.54622,p
0.53813,0.88430,p
0.16205,0.61196,n
0.64231,0.41663,p
0.09502,0.55393,n
0.26546,0.41831,n
0.14477,0.38862,n
0.21745,0.36519,p
0.28866,0.43584,p
0.07922,0.60134,p
0.96378,0.74332,n
0.72530,0.61524,p
0.43135,0.96941,p
0.05805,0.49436,n
0.23084,0.35605,n
0.26854,0.38264,n
0.19631,0.40094,n
0.23339,0.38337,p
0.13588,0.41876,p
0.30442,0.39544,n
0.54901,0.17334,p
0.88005,0.28047,p
0.29008,0.52600,p
0.09943,0.53467,n
0.13042,0.65943,p
0.17035,0.43546,n
0.10850,0.54836,n
0.57188,0.37000,p
0.86728,0.77746,n
0.41250,0.57982,p
0.07171,0.63453,p
0.11241,0.29563,p
0.36427,0.33625,p
0.07110,0.46209,n
0.10512,0.56616,n
0.24305,0.61957,p
0.24627,0.50115,n
0.20899,0.53837,n
0.93008,0.56885,p
0.17631,0.39483,n
0.28386,0.73009,p
0.09055,0.48432,n
0.00727,0.67187,p
0.24300,0.57906,n
0.20958,0.62530,n
0.83458,0.59408,p
0.26423,0.41750,n
0.16146,0.52920,n
0.27941,0.37559,n
0.84902,0.31659,p
0.54784,0.48101,p
0.44033,0.44782,p
0.26583,0.39308,n
0.11926,0.41756,n
0.00751,0.70821,p
0.21584,0.82081,p
0.95342,0.70751,p
0.43314,0.92493,p
0.00307,0.25690,p
0.18346,0.60182,n
0.76817,0.82284,p
0.76285,0.63623,p
0.73991,0.17041,p
0.63455,0.72488,p
0.13641,0.52215,n
0.96846,0.28342,p
0.50279,0.24295,p
0.70949,0.87465,p
0.09856,0.41416,p
0.10816,0.80360,p
0.23835,0.59310,n
0.11759,0.40232,n
0.20532,0.56311,n
0.91313,0.09058,p
0.15955,0.81546,p
0.09942,0.53692,n
0.38699,0.78593,p
0.12672,0.50566,p
0.30762,0.53221,p
0.23078,0.50652,n
0.11921,0.59333,n
0.25713,0.48537,n
0.30117,0.40746,n
0.23378,0.50629,n
0.22881,0.41149,n
0.31902,0.58005,n
0.25522,0.49696,n
0.74688,0.28904,p
0.12276,0.46375,n
0.59043,0.23603,p
0.10972,0.53377,n
0.27804,0.45678,n
0.33033,0.24326,p
0.94791,0.53287,p
0.51348,0.33275,p
0.20501,0.59421,n
0.30869,0.46332,n
0.19752,0.46412,p
0.17210,0.45465,n
0.84363,0.22817,p
0.25692,0.58876,n
0.03626,0.41956,p
0.21558,0.52035,n
0.79732,0.40159,p
0.07281,0.52341,n
0.15839,0.44352,n
0.80893,0.78552,p
0.42015,0.74144,p
0.14039,0.50330,n
0.27232,0.09545,p
0.16447,0.60387,n
0.16070,0.50699,n
0.25528,0.98953,p
0.23603,0.63154,n
0.15851,0.51776,n
0.91284,0.05557,p
0.15739,0.55873,n
0.19654,0.49811,n
0.27158,0.56821,n
0.25665,0.57866,n
0.23677,0.60392,n
0.17237,0.45782,p
0.12241,0.50049,n
0.30823,0.49425,n
0.16727,0.50219,n
0.82804,0.41028,p
0.23173,0.06500,p
0.08826,0.20340,p
0.48467,0.21013,p
0.23998,0.46750,n
0.27812,0.61818,n
0.10958,0.48701,n
0.30303,0.54214,n
0.05920,0.72933,p
0.20297,0.51080,n
0.58898,0.85819,p
0.45730,0.14966,p
0.08287,0.54789,n
0.25581,0.75322,p
0.38342,0.97952,p
0.26974,0.37998,n
0.34238,0.53471,n
0.46109,0.09130,p
0.05926,0.50219,n
0.65679,0.48870,n
0.17580,0.35454,n
0.67466,0.80105,n
0.12971,0.54131,n
0.20018,0.60168,n
0.14012,0.54987,n
0.06964,0.51526,p
0.19107,0.38093,n
0.34545,0.75529,n
0.29129,0.61486,n
0.72800,0.09960,p
0.16687,0.35405,n
0.11168,0.45088,n
0.51762,0.25574,p
0.05839,0.46213,n
0.21916,0.60437,n
0.11382,0.64536,p
0.06788,0.55702,n
0.23097,0.54161,n
0.90724,0.22601,p
0.26233,0.52506,n
0.31288,0.47095,n
0.92965,0.53034,p
0.08551,0.51620,n
0.15147,0.48532,n
0.69674,0.25268,p
0.11601,0.53905,n
0.17991,0.47622,n
0.71239,0.12821,p
0.17605,0.64270,p
0.84498,0.76215,p
0.19445,0.69943,p
0.72718,0.64400,p
0.82774,0.10549,p
0.09276,0.42013,n
0.22000,0.38262,n
0.20469,0.71989,p
0.68950,0.26321,p
0.22140,0.35584,n
0.64480,0.74224,p
0.26707,0.58005,n
0.14962,0.37856,n
0.13607,0.52497,n
